2013-1-1,24,64,1014,Rain
2013-1-2,26,67,1011,
2013-1-3,26,58,1014,
2013-1-4,26,55,1015,
2013-1-5,24,63,1016,
2013-1-6,25,64,1017,Rain
2013-1-7,27,58,1018,Rain
2013-1-8,24,65,1011,
2013-1-9,26,68,1003,
2013-1-10,27,67,1006,Rain
2013-1-11,28,73,1011,
2013-1-12,28,73,1011,Rain
2013-1-13,28,70,1009,
2013-1-14,27,69,1010,
2013-1-15,25,63,1015,Rain
2013-1-16,24,59,1014,
2013-1-17,24,62,1012,
2013-1-18,26,66,1009,
2013-1-19,27,72,1008,Rain
2013-1-20,27,66,1011,Rain
2013-1-21,26,77,1011,Rain
2013-1-22,25,75,1011,Rain
2013-1-23,26,68,1011,
2013-1-24,24,77,1011,Rain
2013-1-25,24,89,1009,Rain
2013-1-26,24,88,1007,Rain
2013-1-27,24,90,1001,Rain
2013-1-28,26,87,999,Rain
2013-1-29,27,83,1004,Fog
2013-1-30,27,83,1010,Rain
2013-1-31,26,77,1012,Rain
2013-2-1,24,74,1007,Rain
2013-2-2,26,55,1004,Fog-Rain
2013-2-3,23,48,1011,
2013-2-4,23,56,1016,
2013-2-5,22,69,1018,Rain
2013-2-6,22,70,1017,Rain
2013-2-7,21,73,1016,Rain
2013-2-8,23,76,1017,Rain
2013-2-9,24,68,1017,
2013-2-10,23,64,1015,
2013-2-11,24,61,1015,
2013-2-12,23,65,1016,
2013-2-13,22,68,1017,Rain
2013-2-14,23,69,1017,Rain
2013-2-15,23,81,1016,Rain
2013-2-16,22,81,1016,Rain
2013-2-17,23,81,1016,Rain
2013-2-18,22,89,1013,Rain
2013-2-19,22,92,1008,Rain
2013-2-20,23,80,1007,Rain
2013-2-21,23,74,1007,Rain
2013-2-22,25,59,1003,Rain
2013-2-23,25,66,1006,
2013-2-24,26,85,1013,Rain
2013-2-25,24,93,1014,Rain
2013-2-26,23,87,1014,Rain
2013-2-27,24,78,1013,Rain
2013-2-28,24,76,1011,Rain
2013-3-1,23,84,1009,Rain
2013-3-2,22,94,1009,Rain
2013-3-3,22,83,1011,Rain
2013-3-4,24,75,1013,Rain
2013-3-5,24,74,1015,Rain
2013-3-6,23,79,1015,Rain
2013-3-7,23,78,1016,Rain
2013-3-8,23,76,1017,Rain
2013-3-9,23,73,1017,Rain
2013-3-10,23,73,1016,Rain
2013-3-11,23,71,1015,Rain
2013-3-12,22,71,1014,Rain
2013-3-13,23,67,1010,Rain
2013-3-14,22,69,1008,
2013-3-15,22,70,1013,
2013-3-16,23,75,1013,
2013-3-17,24,77,1010,Fog
2013-3-18,23,62,1016,
2013-3-19,21,62,1020,Rain
2013-3-20,22,75,1021,Rain
2013-3-21,22,77,1020,Rain
2013-3-22,24,83,1019,Rain
2013-3-23,25,81,1017,
2013-3-24,23,81,1015,Rain-Thunderstorm
2013-3-25,23,78,1016,Rain
